id,r,cx,cz,c,contrast,cnr,snr,gcnr
3410,0.002,0.002,0.0475,1450.0,-0.2067652344703674,-0.1354732364416122,7.8373284339904785,0.522450146813276
3412,0.008,0.012,0.07,1470.0,-6.30886435508728,-3.4827284812927246,7.016104221343994,0.967193871036102
3418,0.006,-0.014,0.055,1490.0,-4.421481788158417,-2.0433874130249023,7.219826221466064,0.8759925462862859
3422,0.004,-0.008,0.0625,1480.0,-0.2773402258753776,-0.0872030928730964,3.862638473510742,0.2008552417405986
3425,0.004,0.006,0.0575,1510.0,-0.2438803948462009,-0.1918061077594757,9.430529594421388,0.18714482375962
3427,0.006,-0.01,0.0625,1500.0,-5.001203417778015,-1.5917688608169556,3.715228319168091,0.7561159327177708
3430,0.004,-0.002,0.0675,1510.0,-0.4104978963732719,-0.3385040760040283,9.741119384765623,0.2641033124262595
3431,0.006,-0.016,0.0475,1490.0,-0.7882894575595856,-0.3185500204563141,3.852633476257324,0.1519227336303783
3432,0.006,0.014,0.065,1550.0,-6.337608098983765,-4.791014671325684,10.33184814453125,0.9978494659414694
3446,0.003,-0.014,0.0625,1500.0,-0.1490267273038625,-0.1140037029981613,9.448699951171877,0.2778807492395047
3448,0.004,0.01,0.065,1540.0,-1.870834231376648,-0.5355405807495117,4.110657691955566,0.3936233954232329
3454,0.006,0.016,0.0425,1590.0,-4.098449647426605,-2.630411148071289,8.360224723815918,0.9434600559510165
3457,0.006,0.004,0.065,1470.0,-6.080623865127564,-4.093957424163818,9.808205604553224,0.9856542219972572
3464,0.002,-0.002,0.07,1540.0,-0.0904102157801389,-0.0780376866459846,11.547821998596191,0.5143168682719514
3466,0.002,0.006,0.0675,1520.0,-0.3019644878804683,-0.2223698198795318,9.04561996459961,0.5297063937458603
3470,0.006,0.01,0.065,1520.0,-4.840949773788452,-1.3804616928100586,3.267603635787964,0.7133189493463952
3472,0.006,-0.014,0.0525,1560.0,-4.834947884082794,-1.983818769454956,6.545138835906982,0.8570442418177588
3474,0.002,0.012,0.0475,1430.0,-0.5178984627127647,-0.3064917027950287,6.950770854949951,0.566357824584401
3476,0.003,0.0,0.04,1570.0,-1.8010084331035614,-0.8685687184333801,5.755447864532471,0.545110711608332
3483,0.008,-0.01,0.0475,1560.0,-5.516701936721802,-2.331472396850586,5.252001762390137,0.8894668743463979
3490,0.002,0.012,0.0425,1460.0,-1.8928338587284088,-0.9815564155578612,5.823564529418945,0.731863647978408
3496,0.004,-0.008,0.045,1510.0,-4.085204005241394,-2.523315906524658,7.826552391052246,0.9416449408225208
3499,0.004,-0.004,0.05,1540.0,-3.551420271396637,-1.5356072187423706,9.367731094360352,0.7467083954768459
3503,0.004,-0.014,0.0475,1540.0,-3.326945900917053,-1.196903944015503,4.729344367980957,0.6880567408885273
3511,0.002,-0.006,0.065,1430.0,-0.676266998052597,-0.5241051912307739,9.58088207244873,0.620845072962945
3512,0.006,0.01,0.0675,1440.0,-4.206165671348572,-1.2734389305114746,4.03510046005249,0.6973426257731694
3514,0.008,0.01,0.04,1430.0,-5.873553156852722,-3.382406711578369,7.488055229187012,0.9822197769396523
3517,0.008,0.014,0.05,1530.0,-5.7935720682144165,-2.1771552562713623,4.854053974151611,0.8693247765229909
3519,0.003,-0.012,0.0475,1450.0,-2.1923138201236725,-0.6708470582962036,4.236727237701416,0.5272702552829495
3520,0.008,-0.014,0.0475,1560.0,-5.594679713249207,-2.192472457885742,4.780445575714111,0.8865599359934803
3528,0.008,-0.002,0.06,1520.0,-6.540024876594544,-3.9604997634887695,8.223430633544922,0.9909799431862312
3530,0.004,-0.008,0.0625,1600.0,-5.699236989021301,-3.6602299213409424,8.692872047424316,0.9933695648698692
3534,0.008,-0.014,0.06,1450.0,-6.237621307373047,-2.5573389530181885,5.138230323791504,0.9152743763297784
3536,0.006,-0.01,0.0475,1530.0,-5.319963693618774,-2.734611988067627,8.559259414672852,0.9399871646083208
3538,0.006,0.0,0.065,1490.0,-4.173075556755066,-1.5437134504318235,9.696767807006836,0.7356199794619863
3545,0.008,-0.012,0.0575,1560.0,-6.345192193984985,-2.960289716720581,5.987283229827881,0.93713281518691
3547,0.002,-0.004,0.0625,1570.0,-0.2207810059189796,-0.1718537360429763,10.330933570861816,0.5581277663523371
3550,0.004,-0.01,0.0625,1530.0,-3.7326061725616455,-1.4111831188201904,8.610990524291992,0.7207494361161768
3554,0.003,-0.004,0.055,1460.0,-4.145133793354034,-2.0503835678100586,8.284082412719727,0.8948359648113678
3560,0.004,-0.012,0.0425,1420.0,-1.3572697341442108,-0.4335924685001373,4.411603927612305,0.3256856914539813
3566,0.006,-0.006,0.055,1430.0,-4.781301319599152,-1.9446669816970823,6.029464244842529,0.8645495948687432
3568,0.004,0.014,0.045,1550.0,-4.066800177097321,-1.225467562675476,3.4658524990081787,0.6447271690232808
3571,0.004,-0.012,0.0475,1590.0,-4.726076424121857,-1.939361333847046,4.8714118003845215,0.837993547301001
3577,0.004,0.01,0.0675,1440.0,0.4901544749736786,0.2042897045612335,4.092182636260986,0.2819052749152555
3578,0.002,-0.01,0.06,1530.0,-0.0999909918755292,-0.0758194103837013,9.443577766418455,0.4855934720922583
3588,0.003,-0.012,0.0525,1480.0,0.0054322835057973,0.003988392651081,8.803988456726074,0.2605699977489984
3592,0.006,-0.004,0.0625,1560.0,-5.246775150299072,-1.3660062551498413,3.047316312789917,0.6858147692063663
3597,0.002,-0.008,0.0575,1500.0,-0.153599502518773,-0.1230397745966911,8.88393497467041,0.5239341812756093
3602,0.003,0.0,0.06,1480.0,-1.5816080570220947,-0.4157376289367676,3.721169948577881,0.4454260906570145
3616,0.004,0.014,0.0625,1570.0,-5.28223991394043,-1.86163330078125,4.264039516448975,0.8159607966509286
3619,0.003,-0.014,0.07,1520.0,-3.9150014519691463,-1.2217320203781128,3.7061612606048575,0.699362795027981
3621,0.006,-0.016,0.04,1420.0,-4.356584548950195,-1.4401129484176636,3.7749433517456055,0.7234945765691765
3637,0.008,-0.016,0.0575,1420.0,-5.716689825057983,-3.320725679397583,7.5554423332214355,0.9871600350335672
3647,0.003,-0.004,0.065,1550.0,-0.3017822280526161,-0.2318084686994552,8.986380577087402,0.3089910716301136
3652,0.003,-0.006,0.05,1570.0,0.4999713972210884,0.2247614115476608,4.631768703460693,0.3331740909349493
3653,0.003,0.0,0.0475,1480.0,-4.988928735256195,-3.0958590507507324,8.050497055053711,0.9882337008334304
3662,0.008,0.004,0.0575,1420.0,-5.8393394947052,-2.791806697845459,8.361628532409668,0.9361049346909848
3665,0.004,0.004,0.05,1490.0,-3.3498048782348637,-0.9881381988525392,4.198243618011475,0.6015949990334291
3678,0.006,0.012,0.055,1510.0,-5.986943244934082,-3.2806077003479004,7.02142858505249,0.9667834042231256
3679,0.003,0.0,0.06,1510.0,-1.874023824930191,-0.4920434951782226,3.693770170211792,0.4108157303675128
3682,0.006,-0.012,0.055,1590.0,-4.485771059989929,-1.323481559753418,4.119456768035889,0.7187465623681978
3685,0.002,-0.016,0.0425,1560.0,-0.2024595439434051,-0.1367572844028473,7.799807071685791,0.5321636870684352
3699,0.006,0.006,0.0425,1530.0,-4.876472353935242,-2.175438404083252,5.41048002243042,0.8834327398787698
3705,0.008,0.016,0.06,1430.0,-3.832904100418091,-0.9322647452354432,2.990417957305908,0.5327406837400153
3715,0.008,0.012,0.0675,1500.0,-6.532841324806213,-3.7644832134246826,9.744098663330078,0.9762973680761592
3723,0.004,-0.01,0.055,1550.0,-1.97406142950058,-0.5376487970352173,3.8872275352478023,0.401483914069568
3724,0.004,-0.016,0.0675,1530.0,-3.8622137904167175,-1.5819551944732666,8.46733283996582,0.7308057601778863
3725,0.002,0.004,0.0475,1500.0,-0.3463277593255043,-0.2234265804290771,7.755061626434326,0.4637658650116339
3732,0.003,-0.012,0.045,1490.0,-4.185602366924286,-1.45667827129364,3.933874130249024,0.72677539223782
3738,0.006,0.012,0.05,1510.0,-5.311052203178406,-1.8730583190917969,4.217462062835693,0.8271280810275179
3740,0.004,-0.004,0.0425,1420.0,-4.637380242347717,-2.599684476852417,7.208149433135986,0.95100601838318
3750,0.002,0.016,0.05,1430.0,-0.5572583898901939,-0.3408216834068298,7.424962520599365,0.5502991938156352
3753,0.004,0.002,0.06,1510.0,-0.3004267439246177,-0.2360352277755737,9.115638732910156,0.223096776626869
3762,0.002,-0.006,0.0475,1470.0,-1.5429067611694336,-0.6814019083976746,4.62528657913208,0.5472223908118983
3772,0.008,0.004,0.0475,1480.0,-6.115220189094544,-2.4894344806671143,5.074758052825928,0.9051128888893772
3776,0.006,0.004,0.0475,1600.0,-5.4132527112960815,-2.94600772857666,7.307193279266357,0.957624603508989
3777,0.002,-0.004,0.055,1590.0,-0.1221702806651592,-0.0844949781894683,8.332674980163574,0.5297624476013729
3779,0.006,0.012,0.0525,1590.0,-5.398299098014832,-2.607473373413086,5.999416828155518,0.9303828935241444
3789,0.004,-0.008,0.07,1580.0,-0.2370446920394897,-0.1912019550800323,9.356528282165527,0.2014674322997773
3793,0.006,0.012,0.05,1540.0,-4.819168448448181,-1.3421306610107422,3.195162773132324,0.6819609922882439
3797,0.003,-0.012,0.0675,1420.0,-1.4557097852230072,-0.4497239887714386,4.094042778015137,0.4466361153597411
3813,0.002,-0.006,0.0625,1540.0,-0.268839169293642,-0.1989296376705169,8.966469764709473,0.4729143854385893
3815,0.004,-0.01,0.06,1590.0,-2.222661525011062,-0.6155349016189575,3.976844310760498,0.4411373409322434
3819,0.006,0.002,0.0475,1450.0,-6.077060103416443,-3.673474073410034,8.124420166015625,0.9832369222156662
3825,0.004,-0.006,0.045,1530.0,-4.939292371273041,-3.018325090408325,8.080307960510254,0.9740432617571256
3831,0.002,0.006,0.0625,1480.0,-0.3036402910947799,-0.2484947443008422,8.842009544372559,0.5847996335832906
3837,0.003,0.008,0.07,1430.0,-0.1661263778805732,-0.1271573603153228,9.220279693603516,0.2894145789933058
3848,0.003,0.0,0.04,1450.0,-4.873031973838806,-1.9360657930374143,4.75426721572876,0.8589417111572835
3856,0.004,0.004,0.065,1420.0,-4.511101245880127,-1.8351753950119016,6.561806678771973,0.8500458395851676
3857,0.008,0.012,0.06,1500.0,-5.7405024766922,-2.0976483821868896,5.428272724151611,0.8487130483660459
3871,0.004,-0.014,0.06,1570.0,-4.849196672439575,-1.672631025314331,4.02799129486084,0.7873515037242966
3873,0.004,0.01,0.0625,1480.0,-4.81510192155838,-2.082329273223877,9.156764030456545,0.8912113974784024
3878,0.006,0.006,0.0475,1530.0,-5.833292007446289,-3.817528963088989,8.584355354309082,0.9943024132358684
3885,0.002,-0.006,0.045,1560.0,0.1199865620583295,0.0772599950432777,7.8889665603637695,0.5809591026996269
3892,0.008,0.0,0.07,1530.0,-6.88198983669281,-4.805416107177734,10.355549812316896,0.9931171021857028
3893,0.002,-0.016,0.0475,1580.0,0.015716158086434,0.0110705997794866,7.998453140258789,0.5816915330187433
3896,0.008,-0.002,0.055,1490.0,-5.7350170612335205,-2.8131046295166016,6.725929260253906,0.9383174461189384
3900,0.002,-0.008,0.065,1450.0,-0.0759350741282105,-0.0498641170561313,7.812440872192383,0.4903674987748091
3902,0.004,-0.006,0.0475,1460.0,-4.001853466033936,-1.7771035432815552,7.752546310424805,0.8451534912054719
3904,0.008,-0.004,0.0425,1580.0,-6.017544865608215,-3.876270532608032,8.600531578063965,0.9937848262947168
3907,0.008,0.008,0.0475,1580.0,-5.660809874534607,-3.6017708778381348,8.354175567626953,0.990350337889358
3912,0.002,-0.01,0.0525,1430.0,-0.0439790682867169,-0.0321351028978824,9.584661483764648,0.5195051814096618
3913,0.004,0.016,0.065,1460.0,-5.8946287631988525,-4.001725196838379,9.912690162658691,0.9865403239303624
3919,0.003,0.014,0.04,1420.0,-3.258468806743622,-1.9338243007659912,7.378746032714844,0.879474689349585
3928,0.003,-0.016,0.0425,1500.0,-0.9063440561294556,-0.5584778785705566,7.41396427154541,0.3798506202929793
3929,0.006,-0.012,0.04,1520.0,-4.042727053165436,-1.4831987619400024,4.3181471824646,0.7435639176715942
3935,0.003,0.004,0.06,1520.0,-0.3606889396905899,-0.2921530902385711,9.303717613220217,0.2864401524992861
3944,0.008,-0.016,0.065,1490.0,-6.558374166488648,-4.519107341766357,9.281989097595217,0.9991731059576198
3946,0.006,-0.008,0.0675,1560.0,-3.5234349966049194,-1.0048538446426392,4.704269409179688,0.5728072893974804
3949,0.003,-0.012,0.0625,1570.0,-0.0449074152857065,-0.0351102277636528,9.625134468078612,0.2948508759763519
3955,0.006,-0.012,0.0525,1470.0,-4.74673718214035,-1.420520305633545,3.699462413787842,0.7189110389228308
3974,0.008,0.004,0.0525,1580.0,-6.223976016044617,-3.8863444328308105,8.215507507324219,0.9880482757340564
3978,0.004,0.004,0.0475,1580.0,-5.35051703453064,-2.7669873237609863,6.390965938568115,0.9443971218803668
3984,0.006,0.002,0.065,1580.0,-4.682105481624603,-1.7664639949798584,8.396101951599121,0.7938747065438108
3985,0.002,-0.006,0.04,1540.0,0.0569792697206139,0.0333742275834083,7.363979339599609,0.4919834734694297
3990,0.008,0.002,0.0625,1530.0,-6.729812026023865,-5.085119724273682,10.300630569458008,0.9993909151993065
3992,0.008,0.006,0.0575,1550.0,-6.349400877952576,-3.024632453918457,6.025124549865723,0.9422111618839007
3994,0.004,-0.01,0.055,1510.0,-4.15766566991806,-1.3346635103225708,3.6336631774902335,0.7063308701171264
4011,0.002,0.004,0.045,1460.0,-1.2055211514234545,-0.3857306241989136,4.086764335632324,0.6190915590365146
4013,0.003,-0.012,0.045,1500.0,-3.897933065891266,-1.4031392335891724,4.035403251647949,0.7167888181270319
4015,0.003,0.016,0.0625,1520.0,-0.4077790305018425,-0.3277762234210968,9.224590301513672,0.3611508408520351
4022,0.006,-0.002,0.045,1580.0,-5.053337216377258,-3.055327177047729,7.808163642883301,0.978191295705739
4028,0.004,-0.01,0.055,1560.0,-5.951532125473023,-3.862875699996948,8.801283836364746,0.993375697747182
4034,0.006,0.004,0.045,1420.0,-5.243996977806091,-2.113822221755981,4.888401985168457,0.8725399671580606
4037,0.004,0.008,0.0575,1490.0,-3.027222156524658,-0.8196884989738464,4.255655288696289,0.5238456978968289
4042,0.004,-0.002,0.065,1470.0,-0.2457639202475547,-0.1960830092430114,9.815467834472656,0.2193450634931109
4048,0.004,0.016,0.0475,1530.0,-5.697882771492004,-3.670108556747437,8.457781791687012,0.9977267984830556
4054,0.006,0.004,0.0425,1480.0,-5.4344213008880615,-2.2699050903320312,5.095953464508057,0.8948757130417406
4060,0.002,-0.002,0.0425,1560.0,-0.2410258166491985,-0.146321415901184,7.361143589019775,0.5146198739406
4061,0.006,-0.01,0.04,1490.0,-5.619080066680908,-3.0880887508392334,7.097213268280029,0.9681302036321432
4066,0.002,0.01,0.0525,1560.0,-0.0508935935795307,-0.0454572811722755,11.055339813232422,0.4891388814899866
4069,0.003,0.016,0.055,1420.0,-0.2186560072004795,-0.1633404344320297,8.73589038848877,0.3228227437119404
4073,0.006,-0.016,0.0675,1450.0,-5.711000561714172,-1.9415130615234373,4.202646255493164,0.8285867545557624
4091,0.008,-0.006,0.045,1450.0,-6.396585702896118,-3.142212152481079,6.345407485961914,0.9597327331734076
4093,0.002,0.008,0.0475,1480.0,-0.2973354607820511,-0.1762686371803283,6.896472930908203,0.4576400851870502
4096,0.004,0.008,0.045,1440.0,-5.7144200801849365,-2.7284903526306152,5.941246509552002,0.9363791006634138
4102,0.006,-0.008,0.06,1580.0,-5.494550466537476,-2.198511838912964,7.243324756622314,0.8761254712809126
4103,0.008,-0.014,0.0625,1570.0,-6.164426803588867,-1.997896909713745,3.992642879486084,0.8604334392142756
4104,0.006,-0.006,0.0675,1480.0,-6.0694420337677,-1.957360863685608,4.084952831268311,0.8172101489968315
4115,0.006,0.0,0.0525,1530.0,-5.602169632911682,-3.1388373374938965,8.194940567016602,0.9597240568046348
4121,0.004,0.004,0.04,1460.0,-4.407095015048981,-2.5757763385772705,7.596878051757812,0.9450037107995756
4123,0.004,-0.008,0.045,1530.0,-4.180385172367096,-1.284319519996643,3.459081649780273,0.6672858135870781
4131,0.004,0.006,0.04,1560.0,-5.546553134918213,-3.6640877723693848,8.77299976348877,0.9966813820073608
4132,0.008,0.01,0.0575,1590.0,-6.467987298965454,-3.4734461307525635,6.956834316253662,0.9683397339595952
4148,0.006,0.004,0.07,1520.0,-6.075992584228516,-1.7711989879608154,3.568216323852539,0.7979268133349229
4160,0.006,-0.004,0.06,1560.0,-5.084836483001709,-1.4515279531478882,4.161344528198242,0.7396532065422996
4166,0.004,0.0,0.065,1560.0,-0.3444099053740501,-0.1566334664821624,5.559080123901367,0.2072470429038013
4169,0.008,0.01,0.04,1540.0,-6.0054028034210205,-3.0524163246154785,6.52947473526001,0.9547022142635132
4171,0.008,0.0,0.0425,1440.0,-5.827156901359558,-3.2492592334747314,7.313582897186279,0.9802186925325028
4181,0.006,0.002,0.0625,1500.0,-5.953853726387024,-2.7371113300323486,8.723976135253906,0.9275657349390528
4183,0.004,-0.01,0.05,1550.0,-6.403624415397644,-4.016586780548096,8.323555946350098,0.9966865623691152
4185,0.008,0.008,0.0525,1440.0,-6.547904014587402,-4.263352870941162,8.642936706542969,0.9991442988641972
4187,0.002,-0.014,0.04,1530.0,-0.0460908934473991,-0.0306119211018085,7.45127010345459,0.5196606563823671
4189,0.006,0.006,0.05,1520.0,-5.9190428256988525,-3.626595735549927,8.127596855163574,0.9916682171834014
4194,0.003,-0.006,0.065,1580.0,-0.0100967346224933,-0.0087720602750778,10.527267456054688,0.2810260638947053
4211,0.008,-0.012,0.07,1430.0,-6.231299638748169,-3.3978590965271,7.338804244995117,0.9634336113993568
4214,0.006,0.012,0.0425,1560.0,-5.834299325942993,-3.078474998474121,6.645957946777344,0.9557854743283992
4217,0.004,-0.016,0.06,1530.0,-4.3746864795684814,-1.5251502990722656,3.9631094932556152,0.7502762635395547
4221,0.002,-0.002,0.055,1600.0,-0.3626125305891037,-0.2596340179443359,8.5023775100708,0.5238098196097924
4224,0.004,0.01,0.0575,1450.0,-4.326944649219513,-1.414977788925171,3.7040514945983887,0.7172842457687661
4225,0.003,0.006,0.055,1420.0,-3.380472958087921,-1.680830717086792,5.764578819274902,0.8114512764049351
4226,0.003,-0.004,0.065,1450.0,0.0232992274686694,0.0166460517793893,8.829020500183105,0.2506805624893158
4229,0.003,-0.002,0.065,1540.0,-0.3369176760315895,-0.289365291595459,10.33103370666504,0.3168933648574061
4234,0.002,-0.01,0.045,1430.0,-0.2562465704977512,-0.1586936116218567,7.723665714263916,0.5254902338401342
4236,0.006,0.004,0.065,1490.0,-6.056151390075684,-3.8875367641448975,9.61484432220459,0.9770533301056468
4253,0.003,-0.01,0.0575,1490.0,-0.8374250680208206,-0.2366164922714233,3.4506137371063232,0.3354872679921736
4257,0.004,0.01,0.0675,1560.0,-1.120087504386902,-0.3205621838569641,3.9183833599090576,0.2960035869798696
4261,0.008,0.006,0.0525,1470.0,-5.639249682426453,-3.5069468021392822,8.14970874786377,0.9902407965498312
4263,0.008,0.014,0.045,1460.0,-4.745677709579468,-1.5003212690353394,3.713775396347046,0.7345457871844847
4281,0.002,-0.01,0.055,1460.0,-0.2680093795061111,-0.1643428951501846,7.293771266937256,0.5416666274636557
4285,0.006,0.004,0.045,1500.0,-5.276257991790772,-2.275151252746582,5.209274291992188,0.8854583386935742
4290,0.008,0.004,0.0675,1440.0,-5.614053010940552,-2.773393392562866,8.87413215637207,0.938257192672173
4292,0.002,-0.006,0.0525,1570.0,-3.929709494113922,-1.213863968849182,3.409398317337036,0.7073167813111239
4299,0.003,0.004,0.0425,1490.0,-2.9162469506263733,-1.7855528593063354,7.652220726013184,0.8159309435847526
4301,0.003,0.008,0.055,1430.0,-0.0612843129783868,-0.0461426898837089,9.461731910705566,0.2858686097521534
4310,0.003,-0.006,0.045,1430.0,-2.0282717049121857,-1.0643459558486938,6.158260822296143,0.5836773942609597
4311,0.003,0.016,0.0575,1580.0,-3.3663976192474365,-1.329686164855957,4.3349289894104,0.6879799105910832
4317,0.003,0.006,0.0475,1520.0,-3.704744279384613,-1.2601464986801147,3.744696855545044,0.6696430177661449
4320,0.002,0.014,0.06,1530.0,-0.0558521365746855,-0.0485788770020008,9.917776107788086,0.56805255827777
4321,0.004,0.014,0.0575,1530.0,-4.7539421916008,-1.7838767766952517,4.380193710327148,0.8118099736909737
4329,0.006,-0.014,0.06,1470.0,-5.588443279266357,-2.359123468399048,5.156426429748535,0.89763276875251
4333,0.008,0.012,0.0675,1570.0,-6.373730897903442,-4.064295768737793,8.249710083007812,0.9823068394178944
4344,0.002,0.004,0.04,1430.0,-1.4061449468135834,-0.6769223809242249,5.3372721672058105,0.5896352415836008
4350,0.002,-0.016,0.0575,1530.0,0.2029038034379482,0.1442581564188003,8.61719036102295,0.4713178147951011
4359,0.008,0.012,0.04,1520.0,-6.085336804389954,-4.226803779602051,9.2557373046875,0.9989767952065066
4365,0.004,-0.004,0.05,1510.0,-5.01712441444397,-3.3262712955474854,8.688240051269531,0.9867435449263076
4368,0.006,0.008,0.0475,1540.0,-5.825318098068237,-2.8950796127319336,6.307005882263184,0.9455771375396708
4375,0.008,-0.004,0.04,1570.0,-5.6891268491745,-3.539217472076416,8.277181625366211,0.9926929774651144
4376,0.002,0.002,0.0575,1530.0,-0.2517121843993664,-0.1870917081832885,8.901721000671387,0.5007611136703536
4391,0.006,0.01,0.0525,1480.0,-6.5073561668396,-4.075405120849609,8.33126163482666,0.9928210841580718
4398,0.008,-0.012,0.0425,1530.0,-6.464770436286926,-4.113826274871826,8.47474193572998,0.9971115203100184
4399,0.006,-0.016,0.07,1540.0,-5.926880240440369,-2.0273561477661133,4.183897495269775,0.8765282704791066
4407,0.006,-0.006,0.055,1580.0,-6.236266493797302,-4.020114898681641,8.827191352844238,0.9940566483824548
4411,0.002,-0.01,0.07,1550.0,-0.0106109248008579,-0.0091252196580171,10.717674255371094,0.5432538939324395
4423,0.003,-0.006,0.07,1590.0,-0.4754354804754257,-0.368584007024765,9.36591339111328,0.3255914556110292
4424,0.003,0.004,0.0675,1500.0,-0.3388037160038948,-0.2827411890029907,9.850541114807127,0.3203242291867053
4431,0.003,0.004,0.0425,1560.0,-1.6069968044757843,-0.881822407245636,6.491591930389404,0.5269270198451247
4434,0.006,-0.016,0.045,1500.0,-6.016514897346497,-3.165302276611328,6.757857322692871,0.9727044425348892
4436,0.006,0.004,0.0425,1510.0,-5.717504620552063,-2.2991068363189697,4.936430931091309,0.8914659926254332
4441,0.008,0.002,0.07,1480.0,-6.777822971343994,-3.3302230834960938,7.070868968963623,0.9457577569005672
4450,0.008,-0.002,0.0525,1550.0,-6.663649678230286,-4.029594898223877,8.0668306350708,0.996829237444676
4452,0.004,-0.016,0.045,1590.0,-1.543242633342743,-0.7274389863014221,5.226874828338623,0.4569673398881536
4458,0.003,0.016,0.04,1480.0,-3.1911134719848637,-2.009003162384033,8.086099624633789,0.8650586911942352
4473,0.003,0.0,0.05,1470.0,-0.3087613731622696,-0.2195432335138321,8.395646095275879,0.3120630051100612
4476,0.008,0.016,0.0475,1480.0,-5.251367688179016,-1.7661199569702148,3.997293710708618,0.8068241158164565
4482,0.006,-0.016,0.0625,1560.0,-4.795821905136108,-1.9433033466339111,8.584962844848633,0.83471923549879
4491,0.008,-0.014,0.045,1420.0,-6.003916263580322,-3.4498462677001958,7.537604331970215,0.9889771671789704
4499,0.008,0.008,0.055,1520.0,-6.360045075416565,-2.9917333126068115,5.975926399230957,0.9474017779379864
4519,0.002,0.012,0.0475,1580.0,0.4005973041057586,0.2197589129209518,5.612923622131348,0.6155096424420893
4527,0.006,-0.002,0.0675,1450.0,-5.760350227355957,-2.442197799682617,9.795450210571287,0.8940460282796092
4528,0.004,0.008,0.06,1500.0,-0.474686324596405,-0.3196202516555786,8.778581619262695,0.2489379339726097
4531,0.006,-0.004,0.04,1560.0,-6.160851120948792,-3.3226704597473145,6.987167835235596,0.964052543026857
4541,0.006,0.002,0.0675,1580.0,-3.298988938331604,-0.7708426713943481,3.433642625808716,0.4961970688757536
4543,0.003,-0.008,0.0625,1520.0,-0.3186962753534317,-0.2350655943155288,8.615508079528809,0.2788694744230451
4553,0.003,0.004,0.0475,1530.0,-0.3607428818941116,-0.2382706552743911,7.800805568695068,0.2722733883639074
4555,0.004,0.006,0.04,1530.0,-4.2722854018211365,-1.5541589260101318,4.186132431030273,0.7573616204163294
4561,0.004,0.014,0.07,1540.0,-4.630219340324402,-1.4071247577667236,3.6621928215026855,0.7195800343763309
4562,0.008,0.012,0.0675,1500.0,-5.651598572731018,-2.209773063659668,7.237029075622559,0.8915263747370591
4566,0.006,-0.002,0.0575,1550.0,-5.398706793785095,-1.9107038974761963,5.672473430633545,0.8514242203936321
4583,0.002,0.002,0.07,1460.0,-0.4549272358417511,-0.3599954843521118,10.389570236206056,0.5958863910926058
4592,0.002,-0.002,0.0425,1430.0,-1.3802644610404968,-0.7212820649147034,5.910707473754883,0.6198826038166871
4595,0.006,0.008,0.0675,1590.0,-3.2228457927703857,-0.8575552105903625,4.243434429168701,0.5409050896941854
4596,0.006,-0.004,0.0425,1460.0,-5.343393087387085,-1.777438044548035,3.9682090282440186,0.8062662967742176
4598,0.008,0.002,0.0675,1560.0,-6.297998428344727,-2.901750087738037,9.74020767211914,0.9309530081744642
4600,0.004,-0.012,0.045,1580.0,-4.564012885093689,-2.322944164276123,7.56959342956543,0.910222815781396
4602,0.004,0.0,0.05,1510.0,-4.102678000926971,-1.2621824741363523,4.3702239990234375,0.6740384255875034
4609,0.002,-0.002,0.0675,1500.0,0.0410377793014049,0.0307617466896772,8.408656120300293,0.4795339383929757
4610,0.008,-0.016,0.055,1490.0,-6.13899827003479,-3.462616205215454,7.319603443145752,0.9835721612863708
4611,0.003,0.006,0.055,1430.0,-0.0624820170924067,-0.0450573824346065,8.637252807617188,0.2426386911295924
4614,0.006,-0.004,0.045,1500.0,-5.39358913898468,-3.0857608318328857,7.446095943450928,0.9770192686359124
4620,0.008,-0.01,0.0625,1450.0,-5.828940272331238,-1.960361123085022,4.660303115844727,0.8387368663476608
4623,0.006,-0.008,0.05,1450.0,-6.149470806121826,-3.729958295822144,8.193670272827148,0.9894790995555768
4630,0.004,-0.008,0.045,1470.0,-2.15787336230278,-0.7516632676124573,6.025464057922363,0.4697434599105319
4637,0.004,-0.01,0.065,1470.0,-4.409967660903931,-1.4075136184692385,5.215175151824951,0.7160320471289856
4638,0.002,0.006,0.0675,1510.0,-0.3196066617965698,-0.2594847977161407,9.478509902954102,0.5531583801711515
4642,0.003,0.004,0.04,1570.0,-1.5897038578987122,-0.8342552185058594,5.868657112121582,0.5027024634203479
4648,0.006,-0.016,0.0425,1600.0,-4.460652768611908,-1.6590383052825928,4.317897796630859,0.7864302234496862
4649,0.002,-0.012,0.0625,1560.0,-0.2465356513857841,-0.2015510499477386,10.092180252075195,0.4925152604339273
4652,0.004,-0.002,0.06,1530.0,-4.117984771728516,-1.7608766555786133,8.756828308105469,0.8169893096426611
4653,0.008,-0.012,0.0425,1590.0,-6.340956687927246,-3.0237133502960205,6.1679368019104,0.9441513615703416
4656,0.008,0.004,0.045,1430.0,-6.351009607315064,-3.7271323204040527,7.762165069580078,0.9928095154817496
4664,0.002,0.014,0.0475,1460.0,-0.8410808444023132,-0.5673543214797974,8.41601848602295,0.5992688817300665
4681,0.006,-0.012,0.07,1440.0,-6.138091087341309,-2.113745212554932,4.521481513977051,0.847632585424753
4682,0.008,0.008,0.0425,1570.0,-5.292975306510925,-3.138787269592285,7.825997829437256,0.977179465416158
4684,0.004,0.014,0.0525,1510.0,-4.85168993473053,-1.527377724647522,3.656049966812134,0.7373672687174231
