id,r,cx,cz,c,contrast,cnr,snr,gcnr
3344,0.004,0.0,0.045,1440.0,-6.606075167655945,-0.8190210461616516,1.6559216976165771,0.47202135710091553
3351,0.006,-0.01,0.055,1560.0,-9.90127444267273,-1.0747768878936768,1.6423194408416748,0.6602169551007928
3358,0.003,0.002,0.05,1440.0,-6.720337867736816,-0.8454336524009705,1.6977461576461792,0.5027856955493566
3363,0.003,-0.016,0.05,1550.0,-8.040782809257507,-1.0057406425476074,1.780991554260254,0.6086547505776627
3366,0.006,-0.014,0.06,1450.0,-8.444679379463196,-0.9960000514984131,1.6911749839782715,0.5819463784676228
3371,0.004,-0.006,0.05,1530.0,-8.377636671066284,-0.9533319473266602,1.6231995820999146,0.5829565960066257
3383,0.004,-0.01,0.055,1580.0,-9.157134294509888,-1.0039188861846924,1.6110976934432983,0.6132876008913493
3384,0.006,-0.008,0.07,1600.0,-10.72813630104065,-1.0786312818527222,1.5658621788024902,0.6883063671329459
3385,0.008,0.014,0.0475,1550.0,-8.954269289970398,-0.9884346723556519,1.605202317237854,0.6051105811844932
3390,0.006,-0.002,0.0475,1440.0,-7.270033359527588,-0.8694698810577393,1.6386477947235107,0.5187917341260367
3395,0.004,-0.006,0.065,1590.0,-8.909825086593628,-1.03023099899292,1.6948148012161255,0.6057735127623225
3398,0.008,0.0,0.06,1460.0,-9.22278881072998,-1.0290778875350952,1.6410443782806396,0.6268903485902697
3404,0.004,-0.016,0.045,1490.0,-6.234658360481262,-0.7498988509178162,1.5946531295776367,0.43657883745548465
3407,0.006,0.002,0.05,1580.0,-9.54519510269165,-0.9889386296272278,1.538906455039978,0.614886922581401
3408,0.003,0.002,0.0475,1540.0,-7.083553671836853,-0.8920761346817017,1.724949598312378,0.5520866893717443
3410,0.002,0.002,0.0475,1450.0,-4.860367476940155,-0.6720160841941833,1.7208709716796875,0.6286807677763256
3412,0.008,0.012,0.07,1470.0,-8.807934522628784,-0.9552319049835205,1.5675715208053589,0.5857213402161033
3418,0.006,-0.014,0.055,1490.0,-8.528915047645569,-0.9945826530456543,1.6749451160430908,0.5928534881577947
3422,0.004,-0.008,0.0625,1480.0,-8.835673332214355,-0.9747583866119385,1.5954170227050781,0.5848129079539328
3425,0.004,0.006,0.0575,1510.0,-9.012452363967896,-1.0086113214492798,1.629521131515503,0.6104142708218158
3427,0.006,-0.01,0.0625,1500.0,-9.16963517665863,-0.9792224764823914,1.5623788833618164,0.6033808959897585
3430,0.004,-0.002,0.0675,1510.0,-8.460493683815002,-0.9383971691131592,1.5819612741470337,0.5789853655792774
3431,0.006,-0.016,0.0475,1490.0,-7.392168641090393,-0.883897066116333,1.644765019416809,0.5194258606536174
3432,0.006,0.014,0.065,1550.0,-10.991954803466797,-1.1456489562988281,1.6432316303253174,0.6989418320332568
3446,0.003,-0.014,0.0625,1500.0,-6.86109185218811,-0.9298484921455383,1.8392374515533447,0.5410632624653469
3448,0.004,0.01,0.065,1540.0,-10.109827518463135,-1.109235167503357,1.6735820770263672,0.6664910850490311
3454,0.006,0.016,0.0425,1590.0,-8.827652931213379,-1.016011118888855,1.6737024784088135,0.6103828732530565
3457,0.006,0.004,0.065,1470.0,-9.234960675239563,-1.004339337348938,1.5980899333953857,0.6102424160249853
3464,0.002,-0.002,0.07,1540.0,-6.634799242019653,-0.8704034090042114,1.7574107646942139,0.6250251790152392
3466,0.002,0.006,0.0675,1520.0,-8.304349184036255,-0.967578649520874,1.6830484867095947,0.67448399813481
3470,0.006,0.01,0.065,1520.0,-9.161671996116638,-1.0159245729446411,1.6277049779891968,0.6197599541197212
3472,0.006,-0.014,0.0525,1560.0,-8.991785049438477,-0.9729596972465515,1.5730258226394653,0.5890346826448085
3474,0.002,0.012,0.0475,1430.0,-5.50417959690094,-0.791448175907135,1.8601765632629395,0.6212963165498595
3476,0.003,0.0,0.04,1570.0,-8.619014024734497,-1.0108833312988281,1.6898530721664429,0.6102708846277509
3483,0.008,-0.01,0.0475,1560.0,-9.726550579071045,-1.0275698900222778,1.5834598541259766,0.629128872134469
3490,0.002,0.012,0.0425,1460.0,-6.464691758155823,-0.9186952114105225,1.9416784048080444,0.6314887387657299
3496,0.004,-0.008,0.045,1510.0,-7.921983599662781,-0.9332614541053772,1.6568962335586548,0.5523459137626605
3499,0.004,-0.004,0.05,1540.0,-9.217612147331238,-1.008784532546997,1.5991568565368652,0.626865681409066
3503,0.004,-0.014,0.0475,1540.0,-7.913917303085327,-0.9591814279556274,1.697034239768982,0.5768464852651711
3511,0.002,-0.006,0.065,1430.0,-8.280232548713684,-0.9146097898483276,1.5676599740982056,0.6533712985771868
3512,0.006,0.01,0.0675,1440.0,-8.81155014038086,-0.9592469930648804,1.5664219856262207,0.586191760055915
3514,0.008,0.01,0.04,1430.0,-7.292444109916687,-0.8407090902328491,1.5725581645965576,0.5022817396395131
3517,0.008,0.014,0.05,1530.0,-8.911383748054504,-0.980515718460083,1.5983668565750122,0.5917935928057116
3519,0.003,-0.012,0.0475,1450.0,-7.5376564264297485,-0.9391915202140808,1.7538838386535645,0.5439853650579145
3520,0.008,-0.014,0.0475,1560.0,-9.589192867279053,-1.031242847442627,1.6040323972702026,0.6291983665341293
3528,0.008,-0.002,0.06,1520.0,-9.728981852531433,-1.0344908237457275,1.5917866230010986,0.6351296255938207
3530,0.004,-0.008,0.0625,1600.0,-10.294241905212402,-1.1244560480117798,1.678251028060913,0.7026507955798889
3534,0.008,-0.014,0.06,1450.0,-8.77876341342926,-0.9854215383529663,1.621511697769165,0.6007627428249653
3536,0.006,-0.01,0.0475,1530.0,-8.74675989151001,-0.9515216946601868,1.5653382539749146,0.5893096492335776
3538,0.006,0.0,0.065,1490.0,-9.174689650535583,-0.9863260388374329,1.5809285640716553,0.6026293578530485
3545,0.008,-0.012,0.0575,1560.0,-10.465826988220215,-1.1328508853912354,1.673417329788208,0.6820737061929641
3547,0.002,-0.004,0.0625,1570.0,-7.411449551582336,-0.9159473776817322,1.689267635345459,0.6459101759934749
3550,0.004,-0.01,0.0625,1530.0,-9.05254065990448,-1.0509905815124512,1.7183927297592163,0.6258523143225341
3554,0.003,-0.004,0.055,1460.0,-8.022564053535461,-0.8439301252365112,1.4616330862045288,0.522965688595437
3560,0.004,-0.012,0.0425,1420.0,-6.048367023468018,-0.764545738697052,1.6650383472442627,0.4418185176816922
3566,0.006,-0.006,0.055,1430.0,-8.22226107120514,-0.959149181842804,1.6533606052398682,0.5722327066768123
3568,0.004,0.014,0.045,1550.0,-6.947048902511597,-0.8441359400749207,1.6456913948059082,0.5200808701873322
3571,0.004,-0.012,0.0475,1590.0,-9.109894037246704,-0.9544179439544678,1.5228962898254395,0.6045141065893311
3577,0.004,0.01,0.0675,1440.0,-7.678763270378113,-0.9121507406234741,1.6426633596420288,0.54512021977232
3578,0.002,-0.01,0.06,1530.0,-6.194484829902649,-0.7014691829681396,1.4425565004348755,0.5542797383808478
3588,0.003,-0.012,0.0525,1480.0,-7.084405422210693,-0.8221309185028076,1.5622528791427612,0.5025285690103073
3592,0.006,-0.004,0.0625,1560.0,-10.730527639389038,-1.1077816486358643,1.6094163656234741,0.6925068869721381
3597,0.002,-0.008,0.0575,1500.0,-7.0079439878463745,-0.8396496772766113,1.6216624975204468,0.5477447446741966
3602,0.003,0.0,0.06,1480.0,-7.332281470298767,-0.8274959921836853,1.5535056591033936,0.5127079999636389
3616,0.004,0.014,0.0625,1570.0,-9.246398210525513,-0.9838106036186218,1.5622551441192627,0.6149471931071282
3619,0.003,-0.014,0.07,1520.0,-10.409798622131348,-1.1054112911224365,1.6418704986572266,0.672471645290181
3621,0.006,-0.016,0.04,1420.0,-5.153682231903076,-0.6866900324821472,1.7034351825714111,0.39817443349075665
3637,0.008,-0.016,0.0575,1420.0,-7.320381999015808,-0.861039936542511,1.6097208261489868,0.5165100086316026
3647,0.003,-0.004,0.065,1550.0,-8.362918496131897,-1.0234434604644775,1.753298044204712,0.6016149630422202
3652,0.003,-0.006,0.05,1570.0,-8.238136172294617,-0.9156582951545715,1.5728302001953125,0.585550274381094
3653,0.003,0.0,0.0475,1480.0,-7.8827303647994995,-0.8619793057441711,1.533881425857544,0.5213524935974408
3662,0.008,0.004,0.0575,1420.0,-8.49349319934845,-0.9575492143630981,1.6081548929214478,0.5785134320855516
3665,0.004,0.004,0.05,1490.0,-7.948970794677734,-0.913637638092041,1.6178998947143555,0.5618574622415672
3678,0.006,0.012,0.055,1510.0,-9.171285033226013,-1.0420089960098267,1.668553352355957,0.629806425933201
3679,0.003,0.0,0.06,1510.0,-9.689705967903137,-1.0392626523971558,1.6019681692123413,0.6614630548758084
3682,0.006,-0.012,0.055,1590.0,-9.258373379707336,-0.9859018325805664,1.5590120553970337,0.6209449220121379
3685,0.002,-0.016,0.0425,1560.0,-4.969086945056915,-0.5687744617462158,1.3994786739349365,0.502923871266453
3699,0.006,0.006,0.0425,1530.0,-8.428502082824707,-0.9601266384124756,1.626717448234558,0.5787390674767126
3705,0.008,0.016,0.06,1430.0,-7.808069586753845,-0.8838784098625183,1.57136869430542,0.5474738064679492
3715,0.008,0.012,0.0675,1500.0,-9.787757396697998,-1.066202998161316,1.6375888586044312,0.6472898583372397
3723,0.004,-0.01,0.055,1550.0,-9.452019333839417,-0.9723085761070251,1.5179998874664307,0.621980358991784
3724,0.004,-0.016,0.0675,1530.0,-10.084160566329956,-1.0279173851013184,1.5449631214141846,0.6309010630257162
3725,0.002,0.004,0.0475,1500.0,-8.571995496749878,-1.0106459856033325,1.698895812034607,0.681308703538319
3732,0.003,-0.012,0.045,1490.0,-6.696714758872986,-0.8406805992126465,1.6910797357559204,0.5024514920856689
3738,0.006,0.012,0.05,1510.0,-7.80790388584137,-0.9006687998771667,1.6107977628707886,0.5269593570334348
3740,0.004,-0.004,0.0425,1420.0,-6.36959969997406,-0.7702457308769226,1.6066045761108398,0.4564301307981544
3750,0.002,0.016,0.05,1430.0,-7.231083512306213,-0.7255634665489197,1.3531761169433594,0.5311730094026659
3753,0.004,0.002,0.06,1510.0,-9.16907012462616,-0.9970411062240601,1.5907912254333496,0.6248679792941129
3762,0.002,-0.006,0.0475,1470.0,-7.283029556274414,-0.8126541972160339,1.510567307472229,0.6213734806687528
3772,0.008,0.004,0.0475,1480.0,-8.859220743179321,-0.980293333530426,1.6036546230316162,0.5915794379552354
3776,0.006,0.004,0.0475,1600.0,-10.327268838882446,-1.1570574045181274,1.7236555814743042,0.6834057544864077
3777,0.002,-0.004,0.055,1590.0,-7.223231792449951,-0.9000127911567688,1.703956127166748,0.63095228134607
3779,0.006,0.012,0.0525,1590.0,-10.11054277420044,-1.0636870861053467,1.5987260341644287,0.6471561623086344
3789,0.004,-0.008,0.07,1580.0,-8.38017225265503,-1.0134953260421753,1.7282544374465942,0.6017759917104402
3793,0.006,0.012,0.05,1540.0,-8.297319412231445,-0.9224680662155151,1.5697195529937744,0.5684201808368187
3797,0.003,-0.012,0.0675,1420.0,-6.303728818893433,-0.8055158853530884,1.7122626304626465,0.4987541451660864
3813,0.002,-0.006,0.0625,1540.0,-7.532881498336792,-0.7953822612762451,1.4312844276428223,0.6084876290067298
3815,0.004,-0.01,0.06,1590.0,-9.8703134059906,-1.0391088724136353,1.5818020105361938,0.6407584724034274
3819,0.006,0.002,0.0475,1450.0,-7.882024049758911,-0.8811105489730835,1.5530080795288086,0.5480475997466213
3825,0.004,-0.006,0.045,1530.0,-8.12082290649414,-0.9730318784713745,1.6928261518478394,0.5958812497526043
3831,0.002,0.006,0.0625,1480.0,-7.29150116443634,-0.6817366480827332,1.2399928569793701,0.5469906798920456
3837,0.003,0.008,0.07,1430.0,-8.175890445709229,-1.0541452169418335,1.8466836214065552,0.6258316284693888
3848,0.003,0.0,0.04,1450.0,-5.79034686088562,-0.7861567735671997,1.7884374856948853,0.46345193955865727
3856,0.004,0.004,0.065,1420.0,-7.776557803153992,-0.955353319644928,1.7132428884506226,0.5598097924199721
3857,0.008,0.012,0.06,1500.0,-9.716243147850037,-1.0273034572601318,1.5853501558303833,0.6333706943226545
3871,0.004,-0.014,0.06,1570.0,-8.53997528553009,-0.9055908918380737,1.5103613138198853,0.5791903422439549
3873,0.004,0.01,0.0625,1480.0,-8.591639995574951,-0.9871343374252319,1.6521687507629395,0.5934533660417318
3878,0.006,0.006,0.0475,1530.0,-9.00492787361145,-0.992681622505188,1.6074153184890747,0.6141313920050075
3885,0.002,-0.006,0.045,1560.0,-8.620344400405884,-0.9615588784217834,1.5824792385101318,0.6780627967999564
3892,0.008,0.0,0.07,1530.0,-10.66781759262085,-1.1078803539276123,1.6180357933044434,0.6790235711088171
3893,0.002,-0.016,0.0475,1580.0,-4.334169328212738,-0.5016987323760986,1.422461986541748,0.5045944152679637
3896,0.008,-0.002,0.055,1490.0,-8.809233903884888,-0.975231409072876,1.5981775522232056,0.6015541375011673
3900,0.002,-0.008,0.065,1450.0,-6.868928670883179,-0.7060697674751282,1.369801640510559,0.5191951220696263
3902,0.004,-0.006,0.0475,1460.0,-8.117210865020752,-0.918103814125061,1.582155466079712,0.5761098603687618
3904,0.008,-0.004,0.0425,1580.0,-10.088961124420166,-1.0611895322799683,1.5978775024414062,0.6572624999227229
3907,0.008,0.008,0.0475,1580.0,-10.066684484481812,-1.0298535823822021,1.5520168542861938,0.6428886632313788
3912,0.002,-0.01,0.0525,1430.0,-4.653525948524475,-0.62269127368927,1.7135646343231201,0.5776142728829172
3913,0.004,0.016,0.065,1460.0,-7.636166214942932,-0.9193676114082336,1.668452501296997,0.5613425351279995
3919,0.003,0.014,0.04,1420.0,-5.850207805633545,-0.775562047958374,1.736388921737671,0.49639248843672235
3928,0.003,-0.016,0.0425,1500.0,-6.168747544288635,-0.8624493479728699,1.861712098121643,0.5281840008063112
3929,0.006,-0.012,0.04,1520.0,-7.671456933021545,-0.9167119264602661,1.6615763902664185,0.5397496863765462
3935,0.003,0.004,0.06,1520.0,-8.170424699783325,-0.916205883026123,1.5833261013031006,0.567204493906097
3944,0.008,-0.016,0.065,1490.0,-8.989207744598389,-1.0149476528167725,1.6460415124893188,0.6197699133551375
3946,0.006,-0.008,0.0675,1560.0,-10.335992574691772,-1.0939768552780151,1.6293731927871704,0.6641393636059674
3949,0.003,-0.012,0.0625,1570.0,-8.851823210716248,-0.9220572710037231,1.4976264238357544,0.6071082148710062
3955,0.006,-0.012,0.0525,1470.0,-8.682730793952942,-0.9262192249298096,1.5305590629577637,0.5686008320761189
3974,0.008,0.004,0.0525,1580.0,-10.686211585998535,-1.137730360031128,1.6616672277450562,0.6863219867760133
3978,0.004,0.004,0.0475,1580.0,-8.724780082702637,-0.9997000694274902,1.660546064376831,0.6131637554714038
3984,0.006,0.002,0.065,1580.0,-10.7340669631958,-1.1133216619491577,1.6170203685760498,0.6881078208714935
3985,0.002,-0.006,0.04,1540.0,-6.1275821924209595,-0.6741337776184082,1.413364052772522,0.5544332108595577
3990,0.008,0.002,0.0625,1530.0,-10.08089303970337,-1.053955078125,1.5887216329574585,0.6563613787167492
3992,0.008,0.006,0.0575,1550.0,-10.383564233779907,-1.117840051651001,1.6585114002227783,0.6774679192325315
3994,0.004,-0.01,0.055,1510.0,-9.140730500221252,-1.0035499334335327,1.6076101064682007,0.6491757740608057
4011,0.002,0.004,0.045,1460.0,-5.129686594009399,-0.7245208024978638,1.8093044757843018,0.5662539256811008
4013,0.003,-0.012,0.045,1500.0,-8.616916537284851,-0.9588955640792847,1.599687933921814,0.5744391431654542
4015,0.003,0.016,0.0625,1520.0,-8.475565314292908,-0.9738516211509705,1.6457828283309937,0.5893029667026005
4022,0.006,-0.002,0.045,1580.0,-9.618751406669617,-1.016080379486084,1.572684407234192,0.6332863154553503
4028,0.004,-0.01,0.055,1560.0,-9.440808296203613,-1.0228928327560425,1.6058980226516724,0.6227023355575078
4034,0.006,0.004,0.045,1420.0,-6.934747099876404,-0.8425732254981995,1.640297770500183,0.4940975145272617
4037,0.004,0.008,0.0575,1490.0,-8.280385732650757,-0.9666157364845276,1.6702373027801514,0.5688481006598967
4042,0.004,-0.002,0.065,1470.0,-8.132491111755371,-0.9761003255844116,1.6972651481628418,0.5975422396875867
4048,0.004,0.016,0.0475,1530.0,-7.564215064048767,-0.9327158331871033,1.7182064056396484,0.5609816175293664
4054,0.006,0.004,0.0425,1480.0,-8.324556350708008,-0.9630393981933594,1.6506760120391846,0.5747966992936311
4060,0.002,-0.002,0.0425,1560.0,-8.934383988380432,-0.98408043384552,1.6029748916625977,0.7017544848972559
4061,0.006,-0.01,0.04,1490.0,-7.97013521194458,-0.9144060015678406,1.6005176305770874,0.5596125983010095
4066,0.002,0.01,0.0525,1560.0,-10.06851315498352,-1.1579136848449707,1.7509230375289917,0.7491407539361763
4069,0.003,0.016,0.055,1420.0,-8.119735717773438,-0.9359537959098816,1.621306300163269,0.5761475752368674
4073,0.006,-0.016,0.0675,1450.0,-9.042372107505798,-1.0251460075378418,1.6604981422424316,0.6202874743443902
4091,0.008,-0.006,0.045,1450.0,-8.377334475517273,-0.9436007738113403,1.6001232862472534,0.5723306827912953
4093,0.002,0.008,0.0475,1480.0,-7.0042431354522705,-0.773392379283905,1.4831019639968872,0.6047338549350927
4096,0.004,0.008,0.045,1440.0,-6.716484427452087,-0.8023635149002075,1.6143827438354492,0.47154917916545624
4102,0.006,-0.008,0.06,1580.0,-10.58796763420105,-1.09462308883667,1.6014915704727173,0.6739203174432893
4103,0.008,-0.014,0.0625,1570.0,-10.23250699043274,-1.0893311500549316,1.6306804418563843,0.6636023578995659
4104,0.006,-0.006,0.0675,1480.0,-9.52699601650238,-1.0764435529708862,1.687922716140747,0.6340999414501076
4115,0.006,0.0,0.0525,1530.0,-9.323841333389282,-0.9556156992912292,1.5021684169769287,0.6064894508902718
4121,0.004,0.004,0.04,1460.0,-6.228612065315247,-0.7504527568817139,1.5909042358398438,0.44803984989588064
4123,0.004,-0.008,0.045,1530.0,-8.122256994247437,-0.959541916847229,1.667580485343933,0.5663799515757667
4131,0.004,0.006,0.04,1560.0,-7.922754883766174,-0.9338454604148865,1.6633743047714233,0.5623705564998251
4132,0.008,0.01,0.0575,1590.0,-10.936012268066406,-1.1170262098312378,1.6062037944793701,0.6883273935468338
4148,0.006,0.004,0.07,1520.0,-10.053640604019165,-1.0433217287063599,1.5730592012405396,0.6508983019018157
4160,0.006,-0.004,0.06,1560.0,-9.982850551605225,-1.0720175504684448,1.6238911151885986,0.6488288507164652
4166,0.004,0.0,0.065,1560.0,-10.079721212387085,-1.0587115287780762,1.5964738130569458,0.6613148262211649
4169,0.008,0.01,0.04,1540.0,-8.488990664482117,-0.954494059085846,1.6043941974639893,0.5775327017503136
4171,0.008,0.0,0.0425,1440.0,-8.004850149154663,-0.9002909660339355,1.5758496522903442,0.545461900555954
4181,0.006,0.002,0.0625,1500.0,-8.91933798789978,-0.988067090511322,1.6098185777664185,0.6024687117954757
4183,0.004,-0.01,0.05,1550.0,-8.208637833595276,-0.9381718635559082,1.6232486963272095,0.5552541856807915
4185,0.008,0.008,0.0525,1440.0,-8.40864360332489,-0.9588382244110107,1.6236190795898438,0.5746429197521574
4187,0.002,-0.014,0.04,1530.0,-5.611748099327087,-0.6793681979179382,1.5868957042694092,0.5608993236013986
4189,0.006,0.006,0.05,1520.0,-8.60063910484314,-0.9677472710609436,1.6176704168319702,0.5762879035283941
4194,0.003,-0.006,0.065,1580.0,-9.081631898880005,-0.9842755794525146,1.5820808410644531,0.6339285437739546
4211,0.008,-0.012,0.07,1430.0,-8.717501759529114,-0.9422689080238342,1.5572164058685303,0.580843121605411
4214,0.006,0.012,0.0425,1560.0,-8.753694295883179,-0.9245615601539612,1.5125672817230225,0.590584914592283
4217,0.004,-0.016,0.06,1530.0,-8.313927054405212,-0.8824958801269531,1.4983038902282715,0.5663381360755917
4221,0.002,-0.002,0.055,1600.0,-10.239593982696533,-1.2220017910003662,1.850724458694458,0.7559524318803981
4224,0.004,0.01,0.0575,1450.0,-7.814075350761414,-0.908152163028717,1.615710973739624,0.5352256142979843
4225,0.003,0.006,0.055,1420.0,-7.039695978164673,-0.8183994889259338,1.5622456073760986,0.4890358695888428
4226,0.003,-0.004,0.065,1450.0,-6.87982976436615,-0.810463547706604,1.5960019826889038,0.4987479637628516
4229,0.003,-0.002,0.065,1540.0,-8.498902916908264,-0.9800568222999573,1.6547503471374512,0.6120395289670886
4234,0.002,-0.01,0.045,1430.0,-6.5761929750442505,-0.8528725504875183,1.7361315488815308,0.6419675894750331
4236,0.006,0.004,0.065,1490.0,-9.278440475463867,-1.0560230016708374,1.6772798299789429,0.630661623108775
4253,0.003,-0.01,0.0575,1490.0,-7.8137558698654175,-0.9925298690795898,1.7915154695510864,0.6128679695270771
4257,0.004,0.01,0.0675,1560.0,-8.329972624778748,-0.9640433192253113,1.6464604139328003,0.5730271900141165
4261,0.008,0.006,0.0525,1470.0,-9.422699213027954,-1.032699465751648,1.6262824535369873,0.6303829224609808
4263,0.008,0.014,0.045,1460.0,-7.367308139801025,-0.8679853081703186,1.6188015937805176,0.5117830486651085
4281,0.002,-0.01,0.055,1460.0,-7.846882939338684,-0.8828538060188293,1.5592944622039795,0.6547618180404712
4285,0.006,0.004,0.045,1500.0,-8.71142864227295,-0.9762928485870361,1.6172053813934326,0.586054290796557
4290,0.008,0.004,0.0675,1440.0,-9.176907539367676,-1.0359737873077393,1.6604119539260864,0.6207148532655901
4292,0.002,-0.006,0.0525,1570.0,-8.919697403907776,-0.9441956877708435,1.5451982021331787,0.6463416473116255
4299,0.003,0.004,0.0425,1490.0,-6.9107478857040405,-0.8390644192695618,1.6280702352523804,0.5291350101983938
4301,0.003,0.008,0.055,1430.0,-5.737801790237427,-0.7617732882499695,1.7489606142044067,0.4704267436753481
4310,0.003,-0.006,0.045,1430.0,-6.665163636207581,-0.7529150247573853,1.490785837173462,0.4767581382049776
4311,0.003,0.016,0.0575,1580.0,-7.980139255523682,-0.877525269985199,1.5269019603729248,0.5553399274570862
4317,0.003,0.006,0.0475,1520.0,-9.006972908973694,-1.0435383319854736,1.690704345703125,0.6389465906488357
4320,0.002,0.014,0.06,1530.0,-9.79473888874054,-0.9474920630455017,1.4466296434402466,0.6856991610403065
4321,0.004,0.014,0.0575,1530.0,-8.490689992904663,-1.0060715675354004,1.6962696313858032,0.6129357610589354
4329,0.006,-0.014,0.06,1470.0,-8.558756113052368,-0.9442114233970642,1.5716725587844849,0.5766197956155465
4333,0.008,0.012,0.0675,1570.0,-10.555341243743896,-1.0955989360809326,1.6093040704727173,0.6676482987834863
4344,0.002,0.004,0.04,1430.0,-6.0078394412994385,-0.8126019835472107,1.8326900005340576,0.6247226392491222
4350,0.002,-0.016,0.0575,1530.0,-6.443305611610413,-0.6464947462081909,1.3111662864685059,0.5066788675940154
4359,0.008,0.012,0.04,1520.0,-8.282252550125122,-0.885759711265564,1.505601167678833,0.5432412723824094
4365,0.004,-0.004,0.05,1510.0,-8.213593363761902,-0.9506539106369019,1.6364314556121826,0.5751468681382039
4368,0.006,0.008,0.0475,1540.0,-9.210374355316162,-1.0209251642227173,1.6286495923995972,0.6238245209187301
4375,0.008,-0.004,0.04,1570.0,-9.588499069213867,-1.025014042854309,1.589988350868225,0.625999178838243
4376,0.002,0.002,0.0575,1530.0,-8.938556909561157,-1.0352109670639038,1.7028707265853882,0.6962408076654452
4391,0.006,0.01,0.0525,1480.0,-8.594333529472351,-0.9601847529411316,1.6055865287780762,0.5761897170329637
4398,0.008,-0.012,0.0425,1530.0,-8.836460709571838,-0.9496785998344421,1.5517324209213257,0.5835605402013102
4399,0.006,-0.016,0.07,1540.0,-9.80692207813263,-1.078600525856018,1.6571784019470215,0.6384185558166988
4407,0.006,-0.006,0.055,1580.0,-9.965667724609375,-1.0313661098480225,1.563171625137329,0.643651044435767
4411,0.002,-0.01,0.07,1550.0,-7.612062692642212,-0.896389365196228,1.6136378049850464,0.6365193220640205
4423,0.003,-0.006,0.07,1590.0,-9.988862872123718,-1.1345890760421753,1.735622763633728,0.6733903794837958
4424,0.003,0.004,0.0675,1500.0,-9.464285373687744,-1.1222047805786133,1.7542234659194946,0.6751327491363205
4431,0.003,0.004,0.0425,1560.0,-6.343479156494141,-0.8106124401092529,1.7113020420074463,0.4898802053677662
4434,0.006,-0.016,0.045,1500.0,-7.444860935211182,-0.8960170149803162,1.6671619415283203,0.5168813155416816
4436,0.006,0.004,0.0425,1510.0,-9.06782329082489,-0.9635695219039917,1.545318841934204,0.601755216063816
4441,0.008,0.002,0.07,1480.0,-9.81389045715332,-1.0800021886825562,1.6591124534606934,0.6457087238298646
4450,0.008,-0.002,0.0525,1550.0,-10.334078073501587,-1.0782196521759033,1.6012251377105713,0.6812024390523552
4452,0.004,-0.016,0.045,1590.0,-7.770065069198608,-0.8399600982666016,1.493931770324707,0.5087174591371773
4458,0.003,0.016,0.04,1480.0,-5.919232964515686,-0.7655240297317505,1.7062808275222778,0.45077168128029976
4473,0.003,0.0,0.05,1470.0,-7.587993741035461,-0.8998644351959229,1.636070966720581,0.5673633727555413
4476,0.008,0.016,0.0475,1480.0,-7.849553823471069,-0.8985363245010376,1.6017727851867676,0.5341786377987208
4482,0.006,-0.016,0.0625,1560.0,-9.765838384628296,-1.0135661363601685,1.5565804243087769,0.6302603949265745
4491,0.008,-0.014,0.045,1420.0,-7.197583913803101,-0.8736353516578674,1.6638838052749634,0.5099306155767371
4499,0.008,0.008,0.055,1520.0,-10.092123746871948,-1.0820550918579102,1.6344773769378662,0.6596684062796386
4519,0.002,0.012,0.0475,1580.0,-8.42766523361206,-1.0245624780654907,1.7494022846221924,0.6834876316028979
4527,0.006,-0.002,0.0675,1450.0,-8.978186249732971,-0.989250898361206,1.601897120475769,0.593044226104617
4528,0.004,0.008,0.06,1500.0,-8.848316669464111,-0.9633620977401733,1.5732324123382568,0.5956928577231335
4531,0.006,-0.004,0.04,1560.0,-8.973681926727295,-1.004747748374939,1.6340975761413574,0.6011090138591015
4541,0.006,0.002,0.0675,1580.0,-10.687030553817749,-1.0696384906768799,1.5545161962509155,0.6696660051076805
4543,0.003,-0.008,0.0625,1520.0,-7.576856017112732,-0.8630104660987854,1.5582400560379028,0.5397841012593764
4553,0.003,0.004,0.0475,1530.0,-7.042728066444397,-0.8041094541549683,1.5413705110549927,0.5053166319205237
4555,0.004,0.006,0.04,1530.0,-7.906700372695923,-0.9511600136756897,1.6849912405014038,0.5768541808963372
4561,0.004,0.014,0.07,1540.0,-8.452343344688416,-0.902090311050415,1.5186870098114014,0.5543322146757594
4562,0.008,0.012,0.0675,1500.0,-10.209052562713623,-1.071456789970398,1.5992168188095093,0.6603860460623504
4566,0.006,-0.002,0.0575,1550.0,-10.057884454727173,-1.1064727306365967,1.675809383392334,0.6508513388004618
4583,0.002,0.002,0.07,1460.0,-6.907025575637817,-0.8605430126190186,1.6535364389419556,0.637023664734314
4592,0.002,-0.002,0.0425,1430.0,-5.154546499252319,-0.639672577381134,1.5417803525924683,0.578947336596598
4595,0.006,0.008,0.0675,1590.0,-10.739980936050415,-1.118174433708191,1.6239469051361084,0.6934350235690903
4596,0.006,-0.004,0.0425,1460.0,-7.5351351499557495,-0.8869404792785645,1.6175776720046997,0.5384776355806732
4598,0.008,0.002,0.0675,1560.0,-10.992463827133179,-1.1108849048614502,1.5904062986373901,0.7015084165892775
4600,0.004,-0.012,0.045,1580.0,-8.256697058677673,-1.0204166173934937,1.7678145170211792,0.5913473528211012
4602,0.004,0.0,0.05,1510.0,-7.5538551807403564,-0.8820513486862183,1.5989916324615479,0.5534451735538352
4609,0.002,-0.002,0.0675,1500.0,-8.646394610404968,-0.940966010093689,1.5639498233795166,0.6549708005154382
